,r2,mae,mape,median_ae
1,0.1420413321326669,2082.607540765759,2.1668241080349338e+18,462.374410933082
2,-0.09225964664645603,2218.010529847383,2.0315488109379773e+18,297.1867595260967
3,-0.029866412326173375,2124.039129412818,1.8635550983001216e+18,226.32934009560452
4,-0.017468557967929677,2113.401959074976,1.844003104996519e+18,188.08472613458528
5,-0.07076696112327441,2126.29180819374,1.8944817937300293e+18,159.8723850766156
6,-0.029515792901070537,2080.929093893074,1.8552885283154778e+18,141.9680948360771
