,r2,mae,mape,median_ae
1,0.36358417558821476,1887.4190400235814,2.1929028513885394e+18,476.52431835537055
2,0.40033133402760324,1770.9893737297089,2.017959683910858e+18,322.8947820476409
3,0.42429805155906297,1717.1644622787687,1.9224777698812186e+18,266.68348796938176
4,0.43016029205987605,1693.1980939555838,1.8929116891046807e+18,388.6328862720678
5,0.4418056056743591,1664.4339048089753,1.86557603801317e+18,437.6102165782379
6,0.45396204653856387,1639.0283596793972,1.825201525360995e+18,475.94886773868836
