,r2,mae,mape,median_ae
1,-0.3985446592574058,2842.4363222554616,1.5715673378415972e+18,1255.0
2,-0.1940766569063983,2448.729602607093,1.4242738257395965e+18,793.0
3,-0.3001693825062952,2514.4218146874255,1.4214422148162552e+18,705.3333333333334
4,-0.15679338770103013,2376.965574538824,1.6636295409445228e+18,655.3730158730159
5,-0.1385936903224665,2334.565424568317,1.5122655600112776e+18,632.0
6,-0.18401242418617425,2316.208333135625,1.4229891398863552e+18,503.784090909091
