,r2,mae,mape,median_ae
1,-0.3454695016071905,3765.227949410701,3.8228505508712586e+18,1346.5
2,-0.3287151093811491,3626.5069896436453,3.899268882217977e+18,1171.0
3,-0.3037143759884806,3588.33278580778,4.114384416021237e+18,1080.0
4,-0.23949244640549128,3417.465327765441,3.542474293188415e+18,827.0909090909091
5,-0.25289011056212285,3460.930442016213,3.958635558907958e+18,824.0
