,r2,mae,mape,median_ae
1,0.3408924275218447,2950.923139253865,4.329792246606916e+18,1523.0227496164262
2,0.3848873281232924,2678.1712331181366,3.4742960134826895e+18,1048.5396570127627
3,0.4041041857038514,2587.3741467489604,3.2351096186740956e+18,921.496803826119
4,0.4144157795649428,2539.4317676777996,3.13645132550244e+18,915.6866464471768
5,0.4231737203010758,2506.8394862414175,3.100454878974335e+18,921.0033375553744
