,r2,mae,mape,median_ae
1,0.3675480386702489,2687.758130164356,3.0606824277271547e+18,831.4327024257268
2,0.39997756296691345,2542.1592891940586,2.8618841657256023e+18,638.4836001675005
3,0.4185127463538525,2441.426930873208,2.567150103421953e+18,554.236030521284
4,0.4243198357955803,2408.3359181645387,2.525855590251043e+18,632.3417381813042
5,0.43373560378172615,2370.9235463022314,2.4709998680251945e+18,690.9236663113925
